idx|Premise|Hypothesis|label
141429n|It was erected in the early 16th century by Francois I's corrupt treasurer, Gilles Berthelot ' part of it on a Venetian-style foundation of timber piles close-driven into the bed of the river.|The structure erected by the corrupt treasurer Gilles Bethelot collapsed in the 19th century.|2
39485n|Dreams of it, sometimes, I does.|I dreamt of white snow and clear lakes.|2
45972n|Many claims about the influence of popular culture are exaggerated.|The claims relate to celebrities and video games.|2
96159n|yeah yeah i've been writing mine down just in case anything you know just|I have been writing all of mine down in case I have to show the police.|2
17125n|But a lot o' them officers now they come out here wi' biggety idears 'bout how t' handle Injuns, thinkin' they knows all thar's t' be knowed 'bout fightin' an' them never facin' up to a Comanche in war paint, let alone huntin' 'Paches.|Paches was talking about hunting and war; he has experienced what it was like being there.|2
92012n|In the Kannon Hall of this temple is the largest wooden devotional figure in the a statue of the Eleven-Faced Goddess of Mercy, some 10 m (33 ft) high, carved from a single tree trunk and covered in gold leaf.|The ceiling of Kannon Hall was built at such a height for the purpose of accommodating this statue.|2
140353n|Two pistoleers were manageable but unknown shooters killing man after man would shake the best commander.|Seventy men were gunned down.|2
142667n|Also facing Plaza de la Cibeles, the Banco de Espana (Bank of Spain) headquarters combines Neo-classical, Baroque, and rococo styles.|The Banco de Espana was designed by many different architects.|2
14616n|There she pondered for some moments, a telegraph form in her hand.|She held a telegraph form in her left hand.|2
125998n|i don't remember which other one it was whatever one it was it was such a blockbuster seller|I don't really remember which other one was but it was such a blockbuster seller.|2
125379n|However, there are currently no federal laws prohibiting the second category.|There has never been any sort of rule stating the second category is legal.|2
114902n|I have seen him, said the Russian slowly.|"The Russian calmly said, ""I've spotted him, over by the backdoor a few hours ago."""|2
144340n|An article says other nations might turn to Treasury Secretary Robert Rubin for stability while Clinton reels.|Clinton is not a proponent of Robert Rubin's hopes to move the US back on to the gold standard.|2
51835n|If the gap between the earnings of women and men is declining, and if the earnings of women are rising in line with their productivity, it follows that the productivity of women has been rising relative to the productivity of men.|Women do not deserve to paid the same as men until they can work harder.|2
121338n|Beyond KL, the British colonial past whose structures now more often stand in the shadow of KL's new skyscrapers continues to echo amid the northern hill stations.|There are hardly any British colonial structures in KL.|2
66513n|But a closer look at Bush's comments suggests the  He is concerned that the party looks mean because of its economic policies, and he is using cultural issues to soften that image by projecting Republican compassion.|Bush has made several comments to news reporters.|2
36257n|Paris is one of the world's most densely populated capitals.|Paris is among the top five most densely populated cities.|2
110127n|He was dead the dawn after the thought had entered his head and chaos met the desert for a thousand years.|He was killed in a battle.|2
